site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_1382122,23,Zambia_0.05_n_825-849.csv,,DSB,28.816715458738788,-9.389040343919108,false,1,2023,9,24,1
id_5111771,18,Zambia_0.05_n_825-849.csv,,DSB,28.609220864162424,-13.181883617791286,true,1,2019,8,3,1
id_5111771,18,Zambia_0.05_n_825-849.csv,,DSB,28.609220864162424,-13.181883617791286,true,2,2018,10,27,1
id_5111771,18,Zambia_0.05_n_825-849.csv,,DSB,28.609220864162424,-13.181883617791286,true,3,2018,10,3,1
id_5111771,18,Zambia_0.05_n_825-849.csv,,DSB,28.609220864162424,-13.181883617791286,true,4,2018,6,5,1
id_5111771,18,Zambia_0.05_n_825-849.csv,,DSB,28.609220864162424,-13.181883617791286,true,5,2017,6,23,1
id_5111771,18,Zambia_0.05_n_825-849.csv,,DSB,28.609220864162424,-13.181883617791286,true,6,2016,9,1,1
id_5097307,19,Zambia_0.05_n_825-849.csv,,DSB,28.43115744234161,-12.69476859944062,true,1,2023,10,7,1
id_5097307,19,Zambia_0.05_n_825-849.csv,,DSB,28.43115744234161,-12.69476859944062,true,2,2021,9,13,1
id_5097307,19,Zambia_0.05_n_825-849.csv,,DSB,28.43115744234161,-12.69476859944062,true,3,2017,7,20,1
id_5097307,19,Zambia_0.05_n_825-849.csv,,DSB,28.43115744234161,-12.69476859944062,true,4,2016,8,26,1
id_1048377,25,Zambia_0.05_n_825-849.csv,,DSB,31.692752204412155,-9.282779179209363,true,1,2020,9,8,2
id_1048377,25,Zambia_0.05_n_825-849.csv,,DSB,31.692752204412155,-9.282779179209363,true,2,2018,7,25,1
id_5202482,4,Zambia_0.05_n_825-849.csv,,DSB,26.17094644856252,-16.23227935778494,false,1,2023,6,20,1
id_5202482,4,Zambia_0.05_n_825-849.csv,,DSB,26.17094644856252,-16.23227935778494,false,2,2019,10,30,1
id_5200951,5,Zambia_0.05_n_825-849.csv,,DSB,28.08883256641119,-16.176872003608633,true,1,2023,6,27,1
id_5200951,5,Zambia_0.05_n_825-849.csv,,DSB,28.08883256641119,-16.176872003608633,true,2,2017,10,12,2
id_5190263,7,Zambia_0.05_n_825-849.csv,,DSB,26.24762625306278,-15.744418346277048,true,1,2020,7,22,1
id_5198513,6,Zambia_0.05_n_825-849.csv,,DSB,26.56421189622697,-16.106891062233828,false,1,2023,9,19,3
id_5198513,6,Zambia_0.05_n_825-849.csv,,DSB,26.56421189622697,-16.106891062233828,false,2,2016,10,31,1
id_5229223,2,Zambia_0.05_n_825-849.csv,,DSB,26.50582961547289,-17.001689772015737,true,1,2021,9,7,4
id_5229223,2,Zambia_0.05_n_825-849.csv,,DSB,26.50582961547289,-17.001689772015737,true,2,2018,6,30,4
id_5220873,3,Zambia_0.05_n_825-849.csv,,DSB,26.56273775097539,-16.766794716681396,false,1,2016,10,31,1
id_5236070,1,Zambia_0.05_n_825-849.csv,,DSB,26.88148901372952,-17.201122605368344,true,1,2023,8,8,1
id_5236070,1,Zambia_0.05_n_825-849.csv,,DSB,26.88148901372952,-17.201122605368344,true,2,2020,8,1,1
id_5236070,1,Zambia_0.05_n_825-849.csv,,DSB,26.88148901372952,-17.201122605368344,true,3,2017,6,5,2
