site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5186178,6,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,27.78695715286062,-15.518296633440984,true,4,2018,7,4,1
id_5186116,7,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,26.02468860382832,-15.517545183195022,false,1,2017,9,2,1
id_5183533,8,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,27.34855971396889,-15.419975849172928,false,1,2020,9,23,1
id_5180501,9,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,27.49748424448987,-15.338326579495574,false,1,2020,10,26,1
id_5180501,9,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,27.49748424448987,-15.338326579495574,false,2,2018,8,30,1
id_5180501,9,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,27.49748424448987,-15.338326579495574,false,3,2017,9,9,1
id_5176771,10,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,28.595864989725435,-15.233758409495271,false,1,2023,8,1,1
id_5176771,10,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,28.595864989725435,-15.233758409495271,false,2,2018,8,23,4
id_5176771,10,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,28.595864989725435,-15.233758409495271,false,3,2017,10,14,5
id_5176771,10,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,28.595864989725435,-15.233758409495271,false,4,2016,8,5,4
id_5166040,12,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,22.571827269267697,-14.943277616509658,true,1,2023,8,28,3
id_5166040,12,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,22.571827269267697,-14.943277616509658,true,2,2020,8,5,5
id_5157787,13,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,28.0629048093993,-14.766840757060304,true,1,2016,8,13,5
id_5136351,15,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,29.41971342743277,-13.9796372052403,true,1,2019,7,9,4
id_3566932,16,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,32.4025295682982,-13.855339623107398,true,1,2019,6,29,5
id_5107092,17,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,22.847890313408303,-13.008975334391796,false,1,2019,7,13,1
id_5100388,18,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,27.7408669435007,-12.824183026220645,false,1,2023,7,30,1
id_5100388,18,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,27.7408669435007,-12.824183026220645,false,2,2021,10,14,1
id_5100388,18,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,27.7408669435007,-12.824183026220645,false,3,2017,7,18,1
id_5100388,18,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,27.7408669435007,-12.824183026220645,false,4,2016,8,8,5
id_5084036,19,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,29.485311796159184,-12.226192659043882,false,1,2023,6,5,1
id_5084036,19,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,29.485311796159184,-12.226192659043882,false,2,2019,6,27,1
id_5081992,20,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,29.56702071611068,-12.1260573251937,false,1,2023,8,1,1
id_5081992,20,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,29.56702071611068,-12.1260573251937,false,2,2019,8,27,1
id_5065766,21,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,29.220758998960257,-11.31569378565097,true,1,2022,6,12,1
id_5065766,21,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,29.220758998960257,-11.31569378565097,true,2,2021,8,10,1
id_5065766,21,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,29.220758998960257,-11.31569378565097,true,3,2017,9,5,1
id_3478587,22,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,33.031466179945376,-10.99845060223154,true,1,2023,10,5,3
id_3449974,23,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,30.81224751556092,-10.348880698415956,false,1,2024,7,30,1
id_3449974,23,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,30.81224751556092,-10.348880698415956,false,2,2017,8,2,1
id_3446994,24,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,32.30083076680508,-10.274161237552317,false,1,2023,9,14,1
id_1031597,25,Zambia_0.05_n_1025-1049.csv,PeterSiame,raw,31.02153277264314,-8.863859552674342,true,1,2024,6,8,2
