name,operator_initials,internal_id,month,day,year,certainty,uncertainty_explanation,category,site_id,polygon_area_m2,plot_file,x,y,water_source,source_file
MV_11_6.23.2016,MV,11,6,23,2016,3,uneven,small-scale,id_3555634,400.76175691668794,Zambia_0.05_n_425-449.csv,32.458592497175346,-13.620382422977825,True,MV_v2_425-449
MV_11_6.23.2016,MV,11,6,23,2016,3,unclear signs of agriculture,small-scale,id_3555634,333.7666546388459,Zambia_0.05_n_425-449.csv,32.458592497175346,-13.620382422977825,True,MV_v2_425-449
MV_13_8.3.2023,MV,13,8,3,2023,2,unclear signs of agriculture,small-scale,id_5121313,177.37785159630783,Zambia_0.05_n_425-449.csv,28.14023661349447,-13.509869798893437,False,MV_v2_425-449
MV_9_6.19.2020,MV,9,6,19,2020,4,unclear signs of agriculture,small-scale,id_5137236,369.33146469149585,Zambia_0.05_n_425-449.csv,28.587137054947487,-14.022665213286162,True,MV_v2_425-449
MV_9_6.19.2020,MV,9,6,19,2020,3,unclear signs of agriculture,small-scale,id_5137236,189.9006269233543,Zambia_0.05_n_425-449.csv,28.587137054947487,-14.022665213286162,True,MV_v2_425-449
MV_13_9.16.2021,MV,13,9,16,2021,4,unclear signs of agriculture,small-scale,id_5121313,1152.2012521261395,Zambia_0.05_n_425-449.csv,28.14023661349447,-13.509869798893437,False,MV_v2_425-449
MV_13_10.17.2020,MV,13,10,17,2020,2,,tree_crop,id_5121313,1675.4916378042692,Zambia_0.05_n_425-449.csv,28.14023661349447,-13.509869798893437,False,MV_v2_425-449
MV_13_10.17.2020,MV,13,10,17,2020,3,uneven,small-scale,id_5121313,1070.8470692483284,Zambia_0.05_n_425-449.csv,28.14023661349447,-13.509869798893437,False,MV_v2_425-449
MV_13_8.2.2016,MV,13,8,2,2016,4,uneven,small-scale,id_5121313,833.3031753207858,Zambia_0.05_n_425-449.csv,28.14023661349447,-13.509869798893437,False,MV_v2_425-449
MV_14_8.1.2024,MV,14,8,1,2024,5,,small-scale,id_5115485,318.4599327464277,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_8.1.2024,MV,14,8,1,2024,5,,small-scale,id_5115485,26192.93220301745,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_8.1.2024,MV,14,8,1,2024,5,,small-scale,id_5115485,7212.910570115218,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_9.13.2021,MV,14,9,13,2021,5,,small-scale,id_5115485,2410.544091092658,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_9.13.2021,MV,14,9,13,2021,5,,small-scale,id_5115485,32682.37656502239,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_9.13.2021,MV,14,9,13,2021,5,,small-scale,id_5115485,3686.195686476048,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_9.13.2021,MV,14,9,13,2021,5,,small-scale,id_5115485,34554.51045406264,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_8.13.2018,MV,14,8,13,2018,5,,small-scale,id_5115485,11134.432237399607,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_8.13.2018,MV,14,8,13,2018,5,,small-scale,id_5115485,26918.392252486767,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_8.13.2018,MV,14,8,13,2018,5,,small-scale,id_5115485,3639.7596347021886,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_8.13.2018,MV,14,8,13,2018,5,,small-scale,id_5115485,1990.0956799574997,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_8.13.2018,MV,14,8,13,2018,5,,small-scale,id_5115485,4889.414005566601,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_8.25.2017,MV,14,8,25,2017,5,,small-scale,id_5115485,8708.762529522146,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_8.25.2017,MV,14,8,25,2017,5,,small-scale,id_5115485,4474.467280252563,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_8.25.2017,MV,14,8,25,2017,5,,small-scale,id_5115485,8303.89767329369,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_8.25.2017,MV,14,8,25,2017,5,,small-scale,id_5115485,2982.327585049072,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_7.31.2017,MV,14,7,31,2017,5,,small-scale,id_5115485,317.0304031896251,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_7.31.2017,MV,14,7,31,2017,5,,small-scale,id_5115485,655.8766282098823,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_7.31.2017,MV,14,7,31,2017,5,,small-scale,id_5115485,334.36724290921074,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_7.31.2017,MV,14,7,31,2017,5,,small-scale,id_5115485,1192.6925781876462,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_7.31.2017,MV,14,7,31,2017,5,,small-scale,id_5115485,1588.389840369461,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_7.31.2017,MV,14,7,31,2017,5,,small-scale,id_5115485,1223.372873496557,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_7.31.2017,MV,14,7,31,2017,5,,small-scale,id_5115485,6160.381053692861,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_8.25.2017,MV,14,8,25,2017,5,,small-scale,id_5115485,12152.97271049078,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_7.31.2017,MV,14,7,31,2017,5,,small-scale,id_5115485,1203.2832665806266,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_14_7.31.2017,MV,14,7,31,2017,5,,small-scale,id_5115485,5017.724379085189,Zambia_0.05_n_425-449.csv,28.406994608832864,-13.30963458975044,True,MV_v2_425-449
MV_15_6.2.2021,MV,15,6,2,2021,2,uneven,small-scale,id_5103977,571.7856975420466,Zambia_0.05_n_425-449.csv,28.52469882024837,-12.938326203904024,True,MV_v2_425-449
MV_13_8.2.2016,MV,13,8,2,2016,2,,tree_crop,id_5121313,1660.0445875812457,Zambia_0.05_n_425-449.csv,28.14023661349447,-13.509869798893437,False,MV_v2_425-449
MV_15_6.2.2021,MV,15,6,2,2021,2,uneven,small-scale,id_5103977,421.2028158306452,Zambia_0.05_n_425-449.csv,28.52469882024837,-12.938326203904024,True,MV_v2_425-449
MV_15_6.2.2021,MV,15,6,2,2021,2,uneven,small-scale,id_5103977,80.4947593513389,Zambia_0.05_n_425-449.csv,28.52469882024837,-12.938326203904024,True,MV_v2_425-449
MV_15_6.2.2021,MV,15,6,2,2021,3,uneven,small-scale,id_5103977,171.8836812562143,Zambia_0.05_n_425-449.csv,28.52469882024837,-12.938326203904024,True,MV_v2_425-449
MV_15_6.2.2021,MV,15,6,2,2021,4,uneven,small-scale,id_5103977,573.9950322929654,Zambia_0.05_n_425-449.csv,28.52469882024837,-12.938326203904024,True,MV_v2_425-449
MV_15_6.2.2021,MV,15,6,2,2021,2,uneven,small-scale,id_5103977,1387.815309668914,Zambia_0.05_n_425-449.csv,28.52469882024837,-12.938326203904024,True,MV_v2_425-449
MV_15_6.23.2017,MV,15,6,23,2017,5,,small-scale,id_5103977,538.3335389199273,Zambia_0.05_n_425-449.csv,28.52469882024837,-12.938326203904024,True,MV_v2_425-449
MV_15_6.23.2017,MV,15,6,23,2017,3,uneven,small-scale,id_5103977,613.1544448277659,Zambia_0.05_n_425-449.csv,28.52469882024837,-12.938326203904024,True,MV_v2_425-449
MV_15_6.23.2017,MV,15,6,23,2017,4,unclear signs of agriculture,small-scale,id_5103977,277.79289340598694,Zambia_0.05_n_425-449.csv,28.52469882024837,-12.938326203904024,True,MV_v2_425-449
MV_15_9.29.2016,MV,15,9,29,2016,3,unclear signs of agriculture,small-scale,id_5103977,506.6127747482931,Zambia_0.05_n_425-449.csv,28.52469882024837,-12.938326203904024,True,MV_v2_425-449
MV_15_7.25.2016,MV,15,7,25,2016,3,unclear signs of agriculture,small-scale,id_5103977,1696.4086822178053,Zambia_0.05_n_425-449.csv,28.52469882024837,-12.938326203904024,True,MV_v2_425-449
MV_15_7.20.2017,MV,15,7,20,2017,5,,small-scale,id_5103977,541.3120167588255,Zambia_0.05_n_425-449.csv,28.52469882024837,-12.938326203904024,True,MV_v2_425-449
MV_16_7.25.2022,MV,16,7,25,2022,3,uneven,small-scale,id_5103073,840.0440226438428,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_7.25.2022,MV,16,7,25,2022,3,uneven,small-scale,id_5103073,843.9965492829298,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_7.25.2022,MV,16,7,25,2022,4,,small-scale,id_5103073,148.66495547000133,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_8.23.2018,MV,16,8,23,2018,4,unclear signs of agriculture,small-scale,id_5103073,438.6965457857279,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_8.23.2018,MV,16,8,23,2018,5,,small-scale,id_5103073,2918.4726905008124,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_8.23.2018,MV,16,8,23,2018,5,,small-scale,id_5103073,127.2159177488206,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_8.23.2018,MV,16,8,23,2018,5,,small-scale,id_5103073,190.87959662154418,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_8.23.2018,MV,16,8,23,2018,5,,small-scale,id_5103073,3395.8228143041865,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_8.19.2018,MV,16,8,19,2018,4,unclear signs of agriculture,small-scale,id_5103073,438.211509592752,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_8.19.2018,MV,16,8,19,2018,5,,small-scale,id_5103073,1582.9656646025046,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_8.19.2018,MV,16,8,19,2018,5,,small-scale,id_5103073,86.22227534803721,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_8.19.2018,MV,16,8,19,2018,5,,small-scale,id_5103073,151.1395697552409,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_8.19.2018,MV,16,8,19,2018,5,,small-scale,id_5103073,3002.923673644299,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_7.17.2017,MV,16,7,17,2017,4,unclear signs of agriculture,small-scale,id_5103073,843.5428590397366,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_7.17.2017,MV,16,7,17,2017,4,unclear signs of agriculture,small-scale,id_5103073,658.360943437839,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_7.17.2017,MV,16,7,17,2017,3,unclear signs of agriculture,small-scale,id_5103073,1424.643795891537,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_7.17.2017,MV,16,7,17,2017,3,uneven,small-scale,id_5103073,1383.7483946158297,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_7.17.2017,MV,16,7,17,2017,4,uneven,small-scale,id_5103073,2990.7337135117336,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_7.17.2017,MV,16,7,17,2017,4,unclear signs of agriculture,small-scale,id_5103073,420.4260493540064,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_7.14.2016,MV,16,7,14,2016,3,unclear signs of agriculture,small-scale,id_5103073,863.6398699062335,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_7.14.2016,MV,16,7,14,2016,4,unclear signs of agriculture,small-scale,id_5103073,407.8940562148498,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_7.14.2016,MV,16,7,14,2016,3,uneven,small-scale,id_5103073,636.836283837841,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_16_7.14.2016,MV,16,7,14,2016,5,,small-scale,id_5103073,671.2711260729825,Zambia_0.05_n_425-449.csv,27.92548116143703,-12.91401564258685,True,MV_v2_425-449
MV_19_6.12.2023,MV,19,6,12,2023,5,,small-scale,id_3522623,1453.332666950021,Zambia_0.05_n_425-449.csv,30.5719946315822,-12.81402135010124,True,MV_v2_425-449
MV_20_9.8.2019,MV,20,9,8,2019,5,,small-scale,id_3522222,284.7271756799876,Zambia_0.05_n_425-449.csv,32.86581386376705,-12.807106517628286,True,MV_v2_425-449
MV_19_6.12.2023,MV,19,6,12,2023,4,uneven,small-scale,id_3522623,284.1543570100987,Zambia_0.05_n_425-449.csv,30.5719946315822,-12.81402135010124,True,MV_v2_425-449
MV_15_7.25.2016,MV,15,7,25,2016,3,unclear signs of agriculture,small-scale,id_5103977,709.1074159707655,Zambia_0.05_n_425-449.csv,28.52469882024837,-12.938326203904024,True,MV_v2_425-449
KL_17_7.17.2017,KL,17,7,17,2017,1,only slightly green,small-scale,id_5093292,163.6310457949964,Zambia_0.05_n_700-724.csv,27.72159785402837,-12.525841109482794,True,KL_v2_700-724
